"","Year","Type.of.Care","Daily.Rate","Sub.to.Index","Non.Weighted.Amount","Sumbitted.Required.Quality.Data","CBSA","Area","Wage.Index","Area.Type","CBSA.Rate"
"18584","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","49620","York-Hanover, PA",0.9746,"Urban",173.836586
"18585","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","13980","Blacksburg-Christiansburg-Radford, VA",0.8473,"Urban",161.690893
"18586","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","47894","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.9202,"Urban",168.646282
"18587","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","40220","Roanoke, VA",0.9233,"Urban",168.942053
"18588","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","25500","Harrisonburg, VA",0.8946,"Urban",166.203786
"18589","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","49020","Winchester, VA-WV",0.8864,"Urban",165.421424
"18590","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","28420","Kennewick-Richland, WA",0.9617,"Urban",172.605797
"18591","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","48300","Wenatchee, WA",0.9843,"Urban",174.762063
"18592","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","47460","Walla Walla, WA",1.0913,"Urban",184.970933
"18593","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","31020","Longview, WA",0.9824,"Urban",174.580784
"18594","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","1","Alabama",0.7976,"Rural",156.949016
"18595","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","2","Alaska",1.3175,"Rural",206.552675
"18596","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","3","Arizona",0.9172,"Rural",168.360052
"18597","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","4","Arkansas",0.8,"Rural",157.178
"18598","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","5","California",1.3215,"Rural",206.934315
"18599","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","6","Colorado",0.9646,"Rural",172.882486
"18600","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","7","Connecticut",1.1273,"Rural",188.405693
"18601","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","8","Delaware",NA,"Rural",NA
"18602","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","9","District of Columbia",NA,"Rural",NA
"18603","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","10","Florida",0.8189,"Rural",158.981249
"18604","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","11","Georgia",0.8,"Rural",157.178
"18605","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","12","Hawaii",1.0807,"Rural",183.959587
"18606","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","13","Idaho",0.8,"Rural",157.178
"18607","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","14","Illinois",0.8366,"Rural",160.670006
"18608","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","15","Indiana",0.8416,"Rural",161.147056
"18609","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","16","Iowa",0.8451,"Rural",161.480991
"18610","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","17","Kansas",0.8,"Rural",157.178
"18611","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","18","Kentucky",0.8,"Rural",157.178
"18612","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","19","Louisiana",0.8,"Rural",157.178
"18613","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","20","Maine",0.8583,"Rural",162.740403
"18614","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","21","Maryland",0.865,"Rural",163.37965
"18615","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","22","Massachusetts",1.2737,"Rural",202.373717
"18616","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","23","Michigan",0.8248,"Rural",159.544168
"18617","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","24","Minnesota",0.9124,"Rural",167.902084
"18618","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","25","Mississippi",0.8,"Rural",157.178
"18619","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","26","Missouri",0.8,"Rural",157.178
"18620","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","27","Montana",0.9024,"Rural",166.947984
"18621","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","28","Nebraska",0.8901,"Rural",165.774441
"18622","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","29","Nevada",0.9516,"Rural",171.642156
"18623","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","30","New Hampshire",1.0386,"Rural",179.942826
"18624","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","31","New Jersey",NA,"Rural",NA
"18625","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","32","New Mexico",0.8811,"Rural",164.915751
"18626","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","33","New York",0.82,"Rural",159.0862
"18627","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","34","North Carolina",0.8,"Rural",157.178
"18628","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","35","North Dakota",0.8,"Rural",157.178
"18629","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","36","Ohio",0.8339,"Rural",160.412399
"18630","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","37","Oklahoma",0.8,"Rural",157.178
"18631","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","38","Oregon",1.0016,"Rural",176.412656
"18632","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","39","Pennsylvania",0.8401,"Rural",161.003941
"18633","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","41","Rhode Island",NA,"Rural",NA
"18634","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","42","South Carolina",0.8372,"Rural",160.727252
"18635","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","16820","Charlottesville, VA",0.8527,"Urban",162.206107
"18636","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","13980","Blacksburg-Christiansburg-Radford, VA",0.8237,"Urban",159.439217
"18637","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","42644","Seattle-Bellevue-Everett, WA",1.1771,"Urban",193.157111
"18638","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","14740","Bremerton-Silverdale, WA",1.0836,"Urban",184.236276
"18639","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","44060","Spokane-Spokane Valley, WA",1.1159,"Urban",187.318019
"18640","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","45104","Tacoma-Lakewood, WA",1.1544,"Urban",190.991304
"18641","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","34580","Mount Vernon-Anacortes, WA",0.9792,"Urban",174.275472
"18642","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","44060","Spokane-Spokane Valley, WA",1.1425,"Urban",189.855925
"18643","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","36500","Olympia-Tumwater, WA",1.2018,"Urban",195.513738
"18644","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","13380","Bellingham, WA",1.2403,"Urban",199.187023
"18645","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","49420","Yakima, WA",1.0294,"Urban",179.065054
"18646","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","16620","Charleston, WV",0.8,"Urban",157.178
"18647","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","13220","Beckley, WV",0.8012,"Urban",157.292492
"18648","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","26580","Huntington-Ashland, WV-KY-OH",0.8423,"Urban",161.213843
"18649","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","34060","Morgantown, WV",0.827,"Urban",159.75407
"18650","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","37620","Parkersburg-Vienna, WV",0.8093,"Urban",158.065313
"18651","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","24580","Green Bay, WI",0.9426,"Urban",170.783466
"18652","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","11540","Appleton, WI",0.9626,"Urban",172.691666
"18653","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","20740","Eau Claire, WI",0.9724,"Urban",173.626684
"18654","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","31540","Madison, WI",1.1235,"Urban",188.043135
"18655","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","22540","Fond du Lac, WI",0.9084,"Urban",167.520444
"18656","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","31540","Madison, WI",1.0086,"Urban",177.080526
"18657","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","48140","Wausau, WI",0.9191,"Urban",168.541331
"18658","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","33340","Milwaukee-Waukesha-West Allis, WI",0.9892,"Urban",175.229572
"18659","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","39540","Racine, WI",0.9597,"Urban",172.414977
"18660","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","27500","Janesville-Beloit, WI",0.9079,"Urban",167.472739
"18661","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","43100","Sheboygan, WI",0.9421,"Urban",170.735761
"18662","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","36780","Oshkosh-Neenah, WI",0.9656,"Urban",172.977896
"18663","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","16940","Cheyenne, WY",0.9798,"Urban",174.332718
"18664","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","16220","Casper, WY",1.086,"Urban",184.46526
"18665","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","51","West Virginia",0.8,"Rural",157.178
"18666","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","52","Wisconsin",0.9064,"Rural",167.329624
"18667","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","53","Wyoming",0.9611,"Rural",172.548551
"18668","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","46","Utah",0.8948,"Rural",166.222868
"18669","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","43","South Dakota",0.8312,"Rural",160.154792
"18670","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","44","Tennessee",0.8,"Rural",157.178
"18671","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","45","Texas",0.8,"Rural",157.178
"18672","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","47","Vermont",0.9527,"Rural",171.747107
"18673","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","49","Virginia",0.8,"Rural",157.178
"18674","2016","Inpatient Respite Care",176.26,95.41,80.85,"Yes","50","Washington",1.0885,"Rural",184.703785
"18675","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39300","Providence-Warwick, RI-MA",1.0634,"Urban",749.333596
"18676","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","12260","Augusta-Richmond County, GA-SC",0.9225,"Urban",684.38715
"18677","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","24860","Greenville-Anderson-Mauldin, SC",0.8953,"Urban",671.849582
"18678","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","25940","Hilton Head Island-Bluffton-Beaufort, SC",0.8541,"Urban",652.858854
"18679","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","16700","Charleston-North Charleston, SC",0.8968,"Urban",672.540992
"18680","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17900","Columbia, SC",0.8392,"Urban",645.990848
"18681","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","16740","Charlotte-Concord-Gastonia, NC-SC",0.8724,"Urban",661.294056
"18682","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","22500","Florence, SC",0.8016,"Urban",628.659504
"18683","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","24860","Greenville-Anderson-Mauldin, SC",0.9214,"Urban",683.880116
"18684","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.861,"Urban",656.03934
"18685","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43900","Spartanburg, SC",0.8304,"Urban",641.934576
"18686","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","44940","Sumter, SC",0.8,"Urban",627.922
"18687","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43900","Spartanburg, SC",0.8326,"Urban",642.948644
"18688","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","16740","Charlotte-Concord-Gastonia, NC-SC",0.9152,"Urban",681.022288
"18689","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39660","Rapid City, SD",0.8651,"Urban",657.929194
"18690","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43620","Sioux Falls, SD",0.8347,"Urban",643.916618
"18691","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39660","Rapid City, SD",0.8989,"Urban",673.508966
"18692","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43580","Sioux City, IA-NE-SD",0.8915,"Urban",670.09801
"18693","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","28940","Knoxville, TN",0.8,"Urban",627.922
"18694","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17420","Cleveland, TN",0.8,"Urban",627.922
"18695","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",0.8987,"Urban",673.416778
"18696","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","27740","Johnson City, TN",0.8,"Urban",627.922
"18697","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","27180","Jackson, TN",0.8,"Urban",627.922
"18698","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","32820","Memphis, TN-MS-AR",0.8991,"Urban",673.601154
"18699","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","34100","Morristown, TN",0.8,"Urban",627.922
"18700","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","16860","Chattanooga, TN-GA",0.8711,"Urban",660.694834
"18701","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","28700","Kingsport-Bristol-Bristol, TN-VA",0.8,"Urban",627.922
"18702","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",0.8485,"Urban",650.27759
"18703","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17300","Clarksville, TN-KY",0.8,"Urban",627.922
"18704","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","18580","Corpus Christi, TX",0.874,"Urban",662.03156
"18705","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","48660","Wichita Falls, TX",0.9075,"Urban",677.47305
"18706","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","11100","Amarillo, TX",0.8277,"Urban",640.690038
"18707","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41700","San Antonio-New Braunfels, TX",0.8858,"Urban",667.470652
"18708","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","26420","Houston-The Woodlands-Sugar Land, TX",0.9734,"Urban",707.848996
"18709","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","12420","Austin-Round Rock, TX",0.9545,"Urban",699.13723
"18710","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","28660","Killeen-Temple, TX",0.9133,"Urban",680.146502
"18711","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","45500","Texarkana, TX-AR",0.8,"Urban",627.922
"18712","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17780","College Station-Bryan, TX",0.9289,"Urban",687.337166
"18713","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","10180","Abilene, TX",0.8,"Urban",627.922
"18714","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","15180","Brownsville-Harlingen, TX",0.8,"Urban",627.922
"18715","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","19124","Dallas-Plano-Irving, TX",0.9703,"Urban",706.420082
"18716","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","31180","Lubbock, TX",0.883,"Urban",666.18002
"18717","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","36220","Odessa, TX",0.9867,"Urban",713.979498
"18718","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","21340","El Paso, TX",0.8139,"Urban",634.329066
"18719","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","47380","Waco, TX",0.8069,"Urban",631.102486
"18720","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","47020","Victoria, TX",0.8473,"Urban",649.724462
"18721","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43300","Sherman-Denison, TX",0.8633,"Urban",657.099502
"18722","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","30980","Longview, TX",0.8211,"Urban",637.647834
"18723","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","13140","Beaumont-Port Arthur, TX",0.8508,"Urban",651.337752
"18724","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","32580","McAllen-Edinburg-Mission, TX",0.8175,"Urban",635.98845
"18725","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","23104","Fort Worth-Arlington, TX",0.8693,"Urban",659.865142
"18726","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","21340","El Paso, TX",0.807,"Urban",631.14858
"18727","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41660","San Angelo, TX",0.8416,"Urban",647.097104
"18728","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","23104","Fort Worth-Arlington, TX",0.9393,"Urban",692.130942
"18729","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","31180","Lubbock, TX",0.8415,"Urban",647.05101
"18730","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","47380","Waco, TX",0.8181,"Urban",636.265014
"18731","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","33260","Midland, TX",0.847,"Urban",649.58618
"18732","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","33260","Midland, TX",0.894,"Urban",671.25036
"18733","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","13140","Beaumont-Port Arthur, TX",0.8254,"Urban",639.629876
"18734","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","11100","Amarillo, TX",0.8139,"Urban",634.329066
"18735","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","46340","Tyler, TX",0.8293,"Urban",641.427542
"18736","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","29700","Laredo, TX",0.8,"Urban",627.922
"18737","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","36260","Ogden-Clearfield, UT",0.9058,"Urban",676.689452
"18738","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","30860","Logan, UT-ID",0.8819,"Urban",665.672986
"18739","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","36260","Ogden-Clearfield, UT",0.9214,"Urban",683.880116
"18740","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39340","Provo-Orem, UT",0.9503,"Urban",697.201282
"18741","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41620","Salt Lake City, UT",0.9507,"Urban",697.385658
"18742","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41100","St. George, UT",0.9569,"Urban",700.243486
"18743","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","15540","Burlington-South Burlington, VT",1.0121,"Urban",725.687374
"18744","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","16820","Charlottesville, VA",0.9053,"Urban",676.458982
"18745","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","47894","Washington-Arlington-Alexandria, DC-VA-MD-WV",1.0415,"Urban",739.23901
"18746","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","40060","Richmond, VA",0.9625,"Urban",702.82475
"18747","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","31340","Lynchburg, VA",0.883,"Urban",666.18002
"18748","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","44420","Staunton-Waynesboro, VA",0.8163,"Urban",635.435322
"18749","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","33860","Montgomery, AL",0.8,"Urban",627.922
"18750","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","19300","Daphne-Fairhope-Foley, AL",0.8,"Urban",627.922
"18751","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","13820","Birmingham-Hoover, AL",0.8189,"Urban",636.633766
"18752","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","11500","Anniston-Oxford-Jacksonville, AL",0.8,"Urban",627.922
"18753","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","22520","Florence-Muscle Shoals, AL",0.8,"Urban",627.922
"18754","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","23460","Gadsden, AL",0.8,"Urban",627.922
"18755","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","20020","Dothan, AL",0.8,"Urban",627.922
"18756","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","46220","Tuscaloosa, AL",0.8362,"Urban",644.608028
"18757","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","19460","Decatur, AL",0.8,"Urban",627.922
"18758","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","12220","Auburn-Opelika, AL",0.8071,"Urban",631.194674
"18759","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","26620","Huntsville, AL",0.8609,"Urban",655.993246
"18760","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","33660","Mobile, AL",0.8,"Urban",627.922
"18761","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","46220","Tuscaloosa, AL",0.8169,"Urban",635.711886
"18762","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17980","Columbus, GA-AL",0.8293,"Urban",641.427542
"18763","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","11260","Anchorage, AK",1.2419,"Urban",831.611386
"18764","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","21820","Fairbanks, AK",1.1092,"Urban",770.444648
"18765","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","43420","Sierra Vista-Douglas, AZ",0.9031,"Urban",675.444914
"18766","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","22380","Flagstaff, AZ",1.2423,"Urban",831.795762
"18767","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","38060","Phoenix-Mesa-Scottsdale, AZ",1.0383,"Urban",737.764002
"18768","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","29420","Lake Havasu City-Kingman, AZ",0.9199,"Urban",683.188706
"18769","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","46060","Tucson, AZ",0.8604,"Urban",655.762776
"18770","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39140","Prescott, AZ",1.0922,"Urban",762.608668
"18771","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","49740","Yuma, AZ",1.0029,"Urban",721.446726
"18772","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","22220","Fayetteville-Springdale-Rogers, AR-MO",0.8598,"Urban",655.486212
"18773","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","38220","Pine Bluff, AR",0.8021,"Urban",628.889974
"18774","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","27860","Jonesboro, AR",0.8,"Urban",627.922
"18775","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","22900","Fort Smith, AR-OK",0.8,"Urban",627.922
"18776","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","30780","Little Rock-North Little Rock-Conway, AR",0.8374,"Urban",645.161156
"18777","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","26300","Hot Springs, AR",0.87,"Urban",660.1878
"18778","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","36084","Oakland-Hayward-Berkeley, CA",1.7109,"Urban",1047.792246
"18779","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","17020","Chico, CA",1.1631,"Urban",795.289314
"18780","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","40900","Sacramento--Roseville--Arden-Arcade, CA",1.5885,"Urban",991.37319
"18781","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","23420","Fresno, CA",1.1754,"Urban",800.958876
"18782","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","20940","El Centro, CA",0.9162,"Urban",681.483228
"18783","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","12540","Bakersfield, CA",1.1944,"Urban",809.716736
"18784","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","25260","Hanford-Corcoran, CA",1.1251,"Urban",777.773594
"18785","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","31084","Los Angeles-Long Beach-Glendale, CA",1.2424,"Urban",831.841856
"18786","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","31460","Madera, CA",0.8,"Urban",627.922
"18787","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","42034","San Rafael, CA",1.726,"Urban",1054.75244
"18788","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","32900","Merced, CA",1.2713,"Urban",845.163022
"18789","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41500","Salinas, CA",1.5715,"Urban",983.53721
"18790","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","34900","Napa, CA",1.6066,"Urban",999.716204
"18791","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","11244","Anaheim-Santa Ana-Irvine, CA",1.201,"Urban",812.75894
"18792","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","40140","Riverside-San Bernardino-Ontario, CA",1.1554,"Urban",791.740076
"18793","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41940","San Jose-Sunnyvale-Santa Clara, CA",1.784,"Urban",1081.48696
"18794","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41740","San Diego-Carlsbad, CA",1.2355,"Urban",828.66137
"18795","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","41884","San Francisco-Redwood City-South San Francisco, CA",1.726,"Urban",1054.75244
"18796","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","44700","Stockton-Lodi, CA",1.3902,"Urban",899.968788
"18797","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",1.3144,"Urban",865.029536
"18798","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","42200","Santa Maria-Santa Barbara, CA",1.2895,"Urban",853.55213
"18799","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","42100","Santa Cruz-Watsonville, CA",1.7908,"Urban",1084.621352
"18800","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","39820","Redding, CA",1.4791,"Urban",940.946354
"18801","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","46700","Vallejo-Fairfield, CA",1.6703,"Urban",1029.078082
"18802","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","42220","Santa Rosa, CA",1.6778,"Urban",1032.535132
"18803","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","33700","Modesto, CA",1.3136,"Urban",864.660784
"18804","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","49700","Yuba City, CA",1.1793,"Urban",802.756542
"18805","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","47300","Visalia-Porterville, CA",0.9682,"Urban",705.452108
"18806","2016","General Inpatient Care",720.11,460.94,259.17,"Yes","37100","Oxnard-Thousand Oaks-Ventura, CA",1.2822,"Urban",850.187268
